Product Size,Weight Kgs,Thick MM,Gauges,Category,forecast_month,week_label,week_start_day,week_end_day,weekly_share,predicted_weekly_demand,predicted_monthly_demand,allocation_basis
"6"" O.D",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 4,22,28,0.233333,0.007,0.03,calendar_day_share
"6"" O.D",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 5,29,30,0.066667,0.002,0.03,calendar_day_share
"6"" O.D",96-97 Kgs,4 mm,Unknown,Running,September,Week 1,1,7,0.233333,11.006,47.168,calendar_day_share
"6"" O.D",96-97 Kgs,4 mm,Unknown,Running,September,Week 2,8,14,0.233333,11.006,47.168,calendar_day_share
"6"" O.D",96-97 Kgs,4 mm,Unknown,Running,September,Week 3,15,21,0.233333,11.006,47.168,calendar_day_share
"6"" O.D",96-97 Kgs,4 mm,Unknown,Running,September,Week 4,22,28,0.233333,11.006,47.168,calendar_day_share
"6"" O.D",96-97 Kgs,4 mm,Unknown,Running,September,Week 5,29,30,0.066667,3.145,47.168,calendar_day_share
"6""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 1,1,7,0.233333,0.007,0.03,calendar_day_share
"6""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 2,8,14,0.233333,0.007,0.03,calendar_day_share
"6""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 3,15,21,0.233333,0.007,0.03,calendar_day_share
"6""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 4,22,28,0.233333,0.007,0.03,calendar_day_share
"6""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 5,29,30,0.066667,0.002,0.03,calendar_day_share
"6""",108-110 Kgs,4.5 mm,7,Running,September,Week 1,1,7,0.233333,0.007,0.03,calendar_day_share
"6""",108-110 Kgs,4.5 mm,7,Running,September,Week 2,8,14,0.233333,0.007,0.03,calendar_day_share
"6""",108-110 Kgs,4.5 mm,7,Running,September,Week 3,15,21,0.233333,0.007,0.03,calendar_day_share
"6""",108-110 Kgs,4.5 mm,7,Running,September,Week 4,22,28,0.233333,0.007,0.03,calendar_day_share
"6""",108-110 Kgs,4.5 mm,7,Running,September,Week 5,29,30,0.066667,0.002,0.03,calendar_day_share
"6""",112-114 Kgs,4.75 mm,6,Running,September,Week 1,1,7,0.233333,0.068,0.29,calendar_day_share
"6""",112-114 Kgs,4.75 mm,6,Running,September,Week 2,8,14,0.233333,0.068,0.29,calendar_day_share
"6""",112-114 Kgs,4.75 mm,6,Running,September,Week 3,15,21,0.233333,0.068,0.29,calendar_day_share
"6""",112-114 Kgs,4.75 mm,6,Running,September,Week 4,22,28,0.233333,0.068,0.29,calendar_day_share
"6""",112-114 Kgs,4.75 mm,6,Running,September,Week 5,29,30,0.066667,0.019,0.29,calendar_day_share
"6""",113-114 Kgs,6 mm,4,Running,September,Week 1,1,7,0.233333,0.119,0.509,calendar_day_share
"6""",113-114 Kgs,6 mm,4,Running,September,Week 2,8,14,0.233333,0.119,0.509,calendar_day_share
"6""",113-114 Kgs,6 mm,4,Running,September,Week 3,15,21,0.233333,0.119,0.509,calendar_day_share
"6""",113-114 Kgs,6 mm,4,Running,September,Week 4,22,28,0.233333,0.119,0.509,calendar_day_share
"6""",113-114 Kgs,6 mm,4,Running,September,Week 5,29,30,0.066667,0.034,0.509,calendar_day_share
"6""",35- 36 Kgs,1.6 mm,16,Running,September,Week 1,1,7,0.233333,0.131,0.562,calendar_day_share
"6""",35- 36 Kgs,1.6 mm,16,Running,September,Week 2,8,14,0.233333,0.131,0.562,calendar_day_share
"6""",35- 36 Kgs,1.6 mm,16,Running,September,Week 3,15,21,0.233333,0.131,0.562,calendar_day_share
"6""",35- 36 Kgs,1.6 mm,16,Running,September,Week 4,22,28,0.233333,0.131,0.562,calendar_day_share
"6""",35- 36 Kgs,1.6 mm,16,Running,September,Week 5,29,30,0.066667,0.037,0.562,calendar_day_share
"6""",37-38 Kgs,2 mm,14,Running,September,Week 1,1,7,0.233333,9.102,39.008,calendar_day_share
"6""",37-38 Kgs,2 mm,14,Running,September,Week 2,8,14,0.233333,9.102,39.008,calendar_day_share
"6""",37-38 Kgs,2 mm,14,Running,September,Week 3,15,21,0.233333,9.102,39.008,calendar_day_share
"6""",37-38 Kgs,2 mm,14,Running,September,Week 4,22,28,0.233333,9.102,39.008,calendar_day_share
"6""",37-38 Kgs,2 mm,14,Running,September,Week 5,29,30,0.066667,2.601,39.008,calendar_day_share
"6""",48-50 Kgs,2 mm,14,Running,September,Week 1,1,7,0.233333,4.321,18.518,calendar_day_share
"6""",48-50 Kgs,2 mm,14,Running,September,Week 2,8,14,0.233333,4.321,18.518,calendar_day_share
"6""",48-50 Kgs,2 mm,14,Running,September,Week 3,15,21,0.233333,4.321,18.518,calendar_day_share
"6""",48-50 Kgs,2 mm,14,Running,September,Week 4,22,28,0.233333,4.321,18.518,calendar_day_share
"6""",48-50 Kgs,2 mm,14,Running,September,Week 5,29,30,0.066667,1.235,18.518,calendar_day_share
"6""",52-54 Kgs,2 mm,14,Running,September,Week 1,1,7,0.233333,0.275,1.178,calendar_day_share
"6""",52-54 Kgs,2 mm,14,Running,September,Week 2,8,14,0.233333,0.275,1.178,calendar_day_share
"6""",52-54 Kgs,2 mm,14,Running,September,Week 3,15,21,0.233333,0.275,1.178,calendar_day_share
"6""",52-54 Kgs,2 mm,14,Running,September,Week 4,22,28,0.233333,0.275,1.178,calendar_day_share
"6""",52-54 Kgs,2 mm,14,Running,September,Week 5,29,30,0.066667,0.079,1.178,calendar_day_share
"6""",60-62 Kgs,2.35 mm,12,Running,September,Week 1,1,7,0.233333,10.467,44.858,calendar_day_share
"6""",60-62 Kgs,2.35 mm,12,Running,September,Week 2,8,14,0.233333,10.467,44.858,calendar_day_share
"6""",60-62 Kgs,2.35 mm,12,Running,September,Week 3,15,21,0.233333,10.467,44.858,calendar_day_share
"6""",60-62 Kgs,2.35 mm,12,Running,September,Week 4,22,28,0.233333,10.467,44.858,calendar_day_share
"6""",60-62 Kgs,2.35 mm,12,Running,September,Week 5,29,30,0.066667,2.991,44.858,calendar_day_share
"6""",68-69 Kgs,Unknown,Unknown,Running,September,Week 1,1,7,0.233333,0.04,0.171,calendar_day_share
"6""",68-69 Kgs,Unknown,Unknown,Running,September,Week 2,8,14,0.233333,0.04,0.171,calendar_day_share
"6""",68-69 Kgs,Unknown,Unknown,Running,September,Week 3,15,21,0.233333,0.04,0.171,calendar_day_share
"6""",68-69 Kgs,Unknown,Unknown,Running,September,Week 4,22,28,0.233333,0.04,0.171,calendar_day_share
"6""",68-69 Kgs,Unknown,Unknown,Running,September,Week 5,29,30,0.066667,0.011,0.171,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,September,Week 1,1,7,0.233333,8.497,36.415,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,September,Week 2,8,14,0.233333,8.497,36.415,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,September,Week 3,15,21,0.233333,8.497,36.415,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,September,Week 4,22,28,0.233333,8.497,36.415,calendar_day_share
"6""",72-74 Kgs,3.25 mm,10,Running,September,Week 5,29,30,0.066667,2.428,36.415,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,September,Week 1,1,7,0.233333,0.265,1.136,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,September,Week 2,8,14,0.233333,0.265,1.136,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,September,Week 3,15,21,0.233333,0.265,1.136,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,September,Week 4,22,28,0.233333,0.265,1.136,calendar_day_share
"6""",75-76 Kgs,3.65 mm,9,Running,September,Week 5,29,30,0.066667,0.076,1.136,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,September,Week 1,1,7,0.233333,0.044,0.187,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,September,Week 2,8,14,0.233333,0.044,0.187,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,September,Week 3,15,21,0.233333,0.044,0.187,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,September,Week 4,22,28,0.233333,0.044,0.187,calendar_day_share
"6""",78-80 Kgs,3.65 mm,9,Running,September,Week 5,29,30,0.066667,0.012,0.187,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,September,Week 1,1,7,0.233333,10.801,46.29,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,September,Week 2,8,14,0.233333,10.801,46.29,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,September,Week 3,15,21,0.233333,10.801,46.29,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,September,Week 4,22,28,0.233333,10.801,46.29,calendar_day_share
"6""",84-86 Kgs,3.65 mm,9,Running,September,Week 5,29,30,0.066667,3.086,46.29,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,September,Week 1,1,7,0.233333,1.507,6.457,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,September,Week 2,8,14,0.233333,1.507,6.457,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,September,Week 3,15,21,0.233333,1.507,6.457,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,September,Week 4,22,28,0.233333,1.507,6.457,calendar_day_share
"6""",96-97 Kgs,4 mm,Unknown,Running,September,Week 5,29,30,0.066667,0.43,6.457,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 1,1,7,0.233333,0.044,0.188,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 2,8,14,0.233333,0.044,0.188,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 3,15,21,0.233333,0.044,0.188,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 4,22,28,0.233333,0.044,0.188,calendar_day_share
"7""",100-103 Kgs,4.25 mm,Unknown,Running,September,Week 5,29,30,0.066667,0.013,0.188,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,September,Week 1,1,7,0.233333,0.043,0.186,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,September,Week 2,8,14,0.233333,0.043,0.186,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,September,Week 3,15,21,0.233333,0.043,0.186,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,September,Week 4,22,28,0.233333,0.043,0.186,calendar_day_share
"7""",108-110 Kgs,4.5 mm,7,Running,September,Week 5,29,30,0.066667,0.012,0.186,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,September,Week 1,1,7,0.233333,0.007,0.03,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,September,Week 2,8,14,0.233333,0.007,0.03,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,September,Week 3,15,21,0.233333,0.007,0.03,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,September,Week 4,22,28,0.233333,0.007,0.03,calendar_day_share
"7""",110-112 Kgs,Unknown,Unknown,Running,September,Week 5,29,30,0.066667,0.002,0.03,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,September,Week 1,1,7,0.233333,12.562,53.836,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,September,Week 2,8,14,0.233333,12.562,53.836,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,September,Week 3,15,21,0.233333,12.562,53.836,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,September,Week 4,22,28,0.233333,12.562,53.836,calendar_day_share
"7""",112-114 Kgs,4.75 mm,6,Running,September,Week 5,29,30,0.066667,3.589,53.836,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 1,1,7,0.233333,0.043,0.186,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 2,8,14,0.233333,0.043,0.186,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 3,15,21,0.233333,0.043,0.186,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 4,22,28,0.233333,0.043,0.186,calendar_day_share
"7""",140-145 Kgs,Unknown,Unknown,Unknown,September,Week 5,29,30,0.066667,0.012,0.186,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,September,Week 1,1,7,0.233333,0.068,0.293,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,September,Week 2,8,14,0.233333,0.068,0.293,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,September,Week 3,15,21,0.233333,0.068,0.293,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,September,Week 4,22,28,0.233333,0.068,0.293,calendar_day_share
"7""",60-62 Kgs,Unknown,Unknown,Running,September,Week 5,29,30,0.066667,0.02,0.293,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,September,Week 1,1,7,0.233333,6.882,29.496,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,September,Week 2,8,14,0.233333,6.882,29.496,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,September,Week 3,15,21,0.233333,6.882,29.496,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,September,Week 4,22,28,0.233333,6.882,29.496,calendar_day_share
¾”,4-4½ Kgs,1.2 mm,18,Running,September,Week 5,29,30,0.066667,1.966,29.496,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,September,Week 1,1,7,0.233333,0.475,2.036,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,September,Week 2,8,14,0.233333,0.475,2.036,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,September,Week 3,15,21,0.233333,0.475,2.036,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,September,Week 4,22,28,0.233333,0.475,2.036,calendar_day_share
¾”,5½-6 Kgs,1.6 mm,16,Running,September,Week 5,29,30,0.066667,0.136,2.036,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,September,Week 1,1,7,0.233333,30.336,130.012,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,September,Week 2,8,14,0.233333,30.336,130.012,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,September,Week 3,15,21,0.233333,30.336,130.012,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,September,Week 4,22,28,0.233333,30.336,130.012,calendar_day_share
¾”,6 -7 Kgs,2 mm,14,Running,September,Week 5,29,30,0.066667,8.667,130.012,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,September,Week 1,1,7,0.233333,54.215,232.352,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,September,Week 2,8,14,0.233333,54.215,232.352,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,September,Week 3,15,21,0.233333,54.215,232.352,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,September,Week 4,22,28,0.233333,54.215,232.352,calendar_day_share
¾”,7 -7½ Kgs,2 mm,14,Running,September,Week 5,29,30,0.066667,15.49,232.352,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,September,Week 1,1,7,0.233333,4.637,19.871,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,September,Week 2,8,14,0.233333,4.637,19.871,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,September,Week 3,15,21,0.233333,4.637,19.871,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,September,Week 4,22,28,0.233333,4.637,19.871,calendar_day_share
¾”,8-8½ Kgs,2.35 mm,12,Running,September,Week 5,29,30,0.066667,1.325,19.871,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,October,Week 1,1,7,0.225806,20.84,92.291,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,October,Week 2,8,14,0.225806,20.84,92.291,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,October,Week 3,15,21,0.225806,20.84,92.291,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,October,Week 4,22,28,0.225806,20.84,92.291,calendar_day_share
"1""",11-12 Kgs,2.35 mm,12,Running,October,Week 5,29,31,0.096774,8.931,92.291,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,October,Week 1,1,7,0.225806,20.968,92.858,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,October,Week 2,8,14,0.225806,20.968,92.858,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,October,Week 3,15,21,0.225806,20.968,92.858,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,October,Week 4,22,28,0.225806,20.968,92.858,calendar_day_share
"1""",13-14 Kgs,2.35 mm,10,Running,October,Week 5,29,31,0.096774,8.986,92.858,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,October,Week 1,1,7,0.225806,2.077,9.198,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,October,Week 2,8,14,0.225806,2.077,9.198,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,October,Week 3,15,21,0.225806,2.077,9.198,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,October,Week 4,22,28,0.225806,2.077,9.198,calendar_day_share
"1""",13-14 Kgs,3.25 mm,10,Running,October,Week 5,29,31,0.096774,0.89,9.198,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,October,Week 1,1,7,0.225806,2.756,12.206,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,October,Week 2,8,14,0.225806,2.756,12.206,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,October,Week 3,15,21,0.225806,2.756,12.206,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,October,Week 4,22,28,0.225806,2.756,12.206,calendar_day_share
"1""",17-18 Kgs,3.25 mm,10,Running,October,Week 5,29,31,0.096774,1.181,12.206,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,October,Week 1,1,7,0.225806,32.419,143.571,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,October,Week 2,8,14,0.225806,32.419,143.571,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,October,Week 3,15,21,0.225806,32.419,143.571,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,October,Week 4,22,28,0.225806,32.419,143.571,calendar_day_share
"1""",7-8 Kgs,1.6 mm,16,Running,October,Week 5,29,31,0.096774,13.894,143.571,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,October,Week 1,1,7,0.225806,16.316,72.258,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,October,Week 2,8,14,0.225806,16.316,72.258,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,October,Week 3,15,21,0.225806,16.316,72.258,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,October,Week 4,22,28,0.225806,16.316,72.258,calendar_day_share
"1""",9-10 Kgs,2 mm,14,Running,October,Week 5,29,31,0.096774,6.993,72.258,calendar_day_share
"1""",Unknown,Unknown,10,Running,October,Week 1,1,7,0.225806,0.025,0.113,calendar_day_share
"1""",Unknown,Unknown,10,Running,October,Week 2,8,14,0.225806,0.025,0.113,calendar_day_share
"1""",Unknown,Unknown,10,Running,October,Week 3,15,21,0.225806,0.025,0.113,calendar_day_share
"1""",Unknown,Unknown,10,Running,October,Week 4,22,28,0.225806,0.025,0.113,calendar_day_share
"1""",Unknown,Unknown,10,Running,October,Week 5,29,31,0.096774,0.011,0.113,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,October,Week 1,1,7,0.225806,34.281,151.814,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,October,Week 2,8,14,0.225806,34.281,151.814,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,October,Week 3,15,21,0.225806,34.281,151.814,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,October,Week 4,22,28,0.225806,34.281,151.814,calendar_day_share
"1¼""",10-11 Kgs,1.6 mm,16,Running,October,Week 5,29,31,0.096774,14.692,151.814,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,October,Week 1,1,7,0.225806,22.099,97.866,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,October,Week 2,8,14,0.225806,22.099,97.866,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,October,Week 3,15,21,0.225806,22.099,97.866,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,October,Week 4,22,28,0.225806,22.099,97.866,calendar_day_share
"1¼""",12-13 Kgs,2 mm,14,Running,October,Week 5,29,31,0.096774,9.471,97.866,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,October,Week 1,1,7,0.225806,0.06,0.265,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,October,Week 2,8,14,0.225806,0.06,0.265,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,October,Week 3,15,21,0.225806,0.06,0.265,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,October,Week 4,22,28,0.225806,0.06,0.265,calendar_day_share
"1¼""",15-16 Kgs,2.65 mm,12,Running,October,Week 5,29,31,0.096774,0.026,0.265,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,October,Week 1,1,7,0.225806,34.748,153.886,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,October,Week 2,8,14,0.225806,34.748,153.886,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,October,Week 3,15,21,0.225806,34.748,153.886,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,October,Week 4,22,28,0.225806,34.748,153.886,calendar_day_share
"1¼""",17-18 Kgs,2.65 mm,12,Running,October,Week 5,29,31,0.096774,14.892,153.886,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,October,Week 1,1,7,0.225806,0.063,0.28,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,October,Week 2,8,14,0.225806,0.063,0.28,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,October,Week 3,15,21,0.225806,0.063,0.28,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,October,Week 4,22,28,0.225806,0.063,0.28,calendar_day_share
"1¼""",17-18 Kgs,3 mm,10,Running,October,Week 5,29,31,0.096774,0.027,0.28,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,October,Week 1,1,7,0.225806,2.912,12.896,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,October,Week 2,8,14,0.225806,2.912,12.896,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,October,Week 3,15,21,0.225806,2.912,12.896,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,October,Week 4,22,28,0.225806,2.912,12.896,calendar_day_share
"1¼""",19-20 Kgs,3 mm,10,Running,October,Week 5,29,31,0.096774,1.248,12.896,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,October,Week 1,1,7,0.225806,0.496,2.199,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,October,Week 2,8,14,0.225806,0.496,2.199,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,October,Week 3,15,21,0.225806,0.496,2.199,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,October,Week 4,22,28,0.225806,0.496,2.199,calendar_day_share
"1¼""",21-22 Kgs,3.65 mm,9,Running,October,Week 5,29,31,0.096774,0.213,2.199,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,October,Week 1,1,7,0.225806,0.461,2.041,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,October,Week 2,8,14,0.225806,0.461,2.041,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,October,Week 3,15,21,0.225806,0.461,2.041,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,October,Week 4,22,28,0.225806,0.461,2.041,calendar_day_share
"1¼""",22-23 Kgs,3.65 mm,9,Running,October,Week 5,29,31,0.096774,0.197,2.041,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,October,Week 1,1,7,0.225806,0.063,0.277,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,October,Week 2,8,14,0.225806,0.063,0.277,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,October,Week 3,15,21,0.225806,0.063,0.277,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,October,Week 4,22,28,0.225806,0.063,0.277,calendar_day_share
"1¼""",8-9 Kgs,1.2 mm,18,Running,October,Week 5,29,31,0.096774,0.027,0.277,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,October,Week 1,1,7,0.225806,45.397,201.045,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,October,Week 2,8,14,0.225806,45.397,201.045,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,October,Week 3,15,21,0.225806,45.397,201.045,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,October,Week 4,22,28,0.225806,45.397,201.045,calendar_day_share
"1½""",10-11 Kgs,1.6 mm,16,Running,October,Week 5,29,31,0.096774,19.456,201.045,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,October,Week 1,1,7,0.225806,2.41,10.673,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,October,Week 2,8,14,0.225806,2.41,10.673,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,October,Week 3,15,21,0.225806,2.41,10.673,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,October,Week 4,22,28,0.225806,2.41,10.673,calendar_day_share
"1½""",13-14 Kgs,1.8 mm,14,Running,October,Week 5,29,31,0.096774,1.033,10.673,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,October,Week 1,1,7,0.225806,75.9,336.129,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,October,Week 2,8,14,0.225806,75.9,336.129,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,October,Week 3,15,21,0.225806,75.9,336.129,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,October,Week 4,22,28,0.225806,75.9,336.129,calendar_day_share
"1½""",13-14 Kgs,2 mm,14,Running,October,Week 5,29,31,0.096774,32.529,336.129,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,October,Week 1,1,7,0.225806,0.649,2.876,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,October,Week 2,8,14,0.225806,0.649,2.876,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,October,Week 3,15,21,0.225806,0.649,2.876,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,October,Week 4,22,28,0.225806,0.649,2.876,calendar_day_share
"1½""",15-16 Kgs,2 mm,12,Running,October,Week 5,29,31,0.096774,0.278,2.876,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,October,Week 1,1,7,0.225806,2.426,10.745,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,October,Week 2,8,14,0.225806,2.426,10.745,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,October,Week 3,15,21,0.225806,2.426,10.745,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,October,Week 4,22,28,0.225806,2.426,10.745,calendar_day_share
"1½""",17-18 Kgs,2.65 mm,10,Running,October,Week 5,29,31,0.096774,1.04,10.745,calendar_day_share
